timestamp,act_boss,act_player,b_obs_0,b_obs_1,b_obs_2,b_obs_3,b_obs_4,b_obs_5,b_obs_6,b_obs_7,b_obs_8,b_obs_9,b_obs_10,b_obs_11,b_obs_12,b_obs_13,b_obs_14,b_obs_15,b_obs_16,b_obs_17,b_obs_18,b_obs_19,b_obs_20,b_obs_21,b_obs_22,b_obs_23,b_obs_24,b_obs_25,b_obs_26,b_obs_27,b_obs_28,b_obs_29,b_obs_30,b_obs_31,b_obs_32,p_obs_0,p_obs_1,p_obs_2,p_obs_3,p_obs_4,p_obs_5,p_obs_6,p_obs_7,p_obs_8,p_obs_9,p_obs_10,p_obs_11,p_obs_12,p_obs_13,p_obs_14,p_obs_15,p_obs_16,p_obs_17,p_obs_18,p_obs_19,p_obs_20,p_obs_21,p_obs_22,p_obs_23,p_obs_24,p_obs_25,p_obs_26,p_obs_27,p_obs_28,p_obs_29,p_obs_30,p_obs_31,p_obs_32
2000,0,3,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5153986811637878,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5153986811637878,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5316722989082336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,10,3,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5153986811637878,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5153986811637878,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436254739761353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,0,3,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5153986811637878,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5153986811637878,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555761456489563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,8,3,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5153986811637878,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5153986811637878,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5675241351127625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,0,3,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5153986811637878,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5153986811637878,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5794691443443298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,8,3,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5153986811637878,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5153986811637878,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5914108753204346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,0,3,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5153986811637878,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5153986811637878,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6033491492271423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,8,2,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5163986682891846,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5163986682891846,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6138110160827637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,8,3,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5163986682891846,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5163986682891846,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6257034540176392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,8,3,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5163986682891846,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5163986682891846,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6375888586044312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,4,3,0.546500027179718,0.5115000009536743,0.37083160877227783,0.5163986682891846,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5163986682891846,0.546500027179718,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6494664549827576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,9,3,0.546500027179718,0.5115000009536743,0.37083160877227783,0.5163986682891846,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5163986682891846,0.546500027179718,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6613353490829468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,9,3,0.546500027179718,0.5115000009536743,0.37083160877227783,0.5163986682891846,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5163986682891846,0.546500027179718,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6731947660446167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,3,3,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5163986682891846,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5163986682891846,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685043454170227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,8,3,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5163986682891846,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5163986682891846,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968802809715271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,9,3,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5163986682891846,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5163986682891846,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7087036967277527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,0,1,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5153986811637878,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5153986811637878,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7224385738372803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,8,3,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5153986811637878,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5153986811637878,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7343024611473083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,3,0.5454999804496765,0.5115000009536743,0.37083160877227783,0.5153986811637878,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5153986811637878,0.5454999804496765,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7461535334587097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,0,3,0.5454999804496765,0.5115000009536743,0.37083160877227783,0.5153986811637878,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5153986811637878,0.5454999804496765,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7579899430274963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,8,3,0.5454999804496765,0.5115000009536743,0.37083160877227783,0.5153986811637878,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5153986811637878,0.5454999804496765,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7698094248771667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,8,3,0.5454999804496765,0.5115000009536743,0.37083160877227783,0.5153986811637878,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5153986811637878,0.5454999804496765,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7816091775894165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,0,3,0.5454999804496765,0.5115000009536743,0.37083160877227783,0.5153986811637878,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5153986811637878,0.5454999804496765,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7933858633041382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,0,3,0.5454999804496765,0.5115000009536743,0.37083160877227783,0.5153986811637878,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5153986811637878,0.5454999804496765,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8051353693008423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,4,1,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5143986940383911,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5143986940383911,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8190992474555969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,8,3,0.5460000038146973,0.5115000009536743,0.37083160877227783,0.5143986940383911,1.0,0.6240000128746033,0.3333333432674408,0.0,0.0,0.4000000059604645,0.15000000596046448,0.05000000074505806,0.0,0.0,0.0,0.5,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37083160877227783,0.5143986940383911,0.5460000038146973,0.5115000009536743,0.6240000128746033,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8309117555618286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
