timestamp,act_boss,act_player,b_obs_0,b_obs_1,b_obs_2,b_obs_3,b_obs_4,b_obs_5,b_obs_6,b_obs_7,b_obs_8,b_obs_9,b_obs_10,b_obs_11,b_obs_12,b_obs_13,b_obs_14,b_obs_15,b_obs_16,b_obs_17,b_obs_18,b_obs_19,b_obs_20,b_obs_21,b_obs_22,b_obs_23,b_obs_24,b_obs_25,b_obs_26,b_obs_27,b_obs_28,b_obs_29,b_obs_30,b_obs_31,b_obs_32,p_obs_0,p_obs_1,p_obs_2,p_obs_3,p_obs_4,p_obs_5,p_obs_6,p_obs_7,p_obs_8,p_obs_9,p_obs_10,p_obs_11,p_obs_12,p_obs_13,p_obs_14,p_obs_15,p_obs_16,p_obs_17,p_obs_18,p_obs_19,p_obs_20,p_obs_21,p_obs_22,p_obs_23,p_obs_24,p_obs_25,p_obs_26,p_obs_27,p_obs_28,p_obs_29,p_obs_30,p_obs_31,p_obs_32
10,1,2,0.5,0.49900001287460327,0.4580000042915344,0.503000020980835,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6580718159675598,0.0,0.0,0.0,0.4580000042915344,0.503000020980835,0.5,0.49900001287460327,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.15000000596046448,0.0,0.15000000596046448,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6483062505722046,0.0,0.0,0.0,0.0,0.0,0.0,0.6287562847137451
11,0,6,0.5,0.49900001287460327,0.4580000042915344,0.503000020980835,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6740649342536926,0.0,0.0,0.0,0.4580000042915344,0.503000020980835,0.5,0.49900001287460327,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.15000000596046448,0.0,0.15000000596046448,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6601682305335999,0.0,0.0,0.0,0.0,0.0,0.0,0.640595018863678
12,1,3,0.5,0.4984999895095825,0.4569999873638153,0.503000020980835,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6908241510391235,0.0,0.0,0.0,0.4569999873638153,0.503000020980835,0.5,0.4984999895095825,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.15000000596046448,0.0,0.15000000596046448,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6622531414031982,0.0,0.0,0.0,0.0,0.0,0.0,0.6435073018074036
13,7,5,0.5,0.4984999895095825,0.4569999873638153,0.503000020980835,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7068050503730774,0.0,0.0,0.0,0.4569999873638153,0.503000020980835,0.5,0.4984999895095825,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.15000000596046448,0.0,0.15000000596046448,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6741065979003906,0.0,0.0,0.0,0.0,0.0,0.0,0.6553493142127991
14,10,6,0.5,0.4984999895095825,0.46694567799568176,0.5019591450691223,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7227836847305298,0.0,0.0,0.0,0.46694567799568176,0.5019591450691223,0.5,0.4984999895095825,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.30000001192092896,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7848869562149048,0.0,0.0,0.0,0.0,0.0,0.0,0.757656455039978
15,1,10,0.5,0.49799999594688416,0.47589680552482605,0.5010223984718323,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7393967509269714,0.0,0.0,0.0,0.47589680552482605,0.5010223984718323,0.5,0.49799999594688416,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.4000000059604645,0.75,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8837261199951172
16,5,9,0.5,0.49799999594688416,0.4839528203010559,0.5001793503761292,1.0,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7553483247756958,0.0,0.0,0.0,0.4839528203010559,0.5001793503761292,0.5,0.49799999594688416,0.9599999785423279,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.5,0.8500000238418579,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8830866813659668,0.0
17,9,1,0.5,0.49799999594688416,0.4912032186985016,0.4984205961227417,1.0,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7712931632995605,0.0,0.0,0.0,0.4912032186985016,0.4984205961227417,0.5,0.49799999594688416,0.9599999785423279,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.6000000238418579,0.949999988079071,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8750066161155701,0.0,0.0
18,5,1,0.5,0.49799999594688416,0.4977285861968994,0.4967377185821533,1.0,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8500000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.7872297167778015,0.0,0.0,0.0,0.4977285861968994,0.4967377185821533,0.5,0.49799999594688416,0.9599999785423279,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.699999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8257755041122437,0.0,0.0
19,1,5,0.5,0.4975000023841858,0.5036014318466187,0.4961231052875519,0.949999988079071,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8500000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036014318466187,0.4961231052875519,0.5,0.4975000023841858,0.9599999785423279,0.949999988079071,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.0,0.699999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7634360194206238,0.0,0.0,0.0
20,5,4,0.5,0.4975000023841858,0.5098869800567627,0.49556997418403625,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5098869800567627,0.49556997418403625,0.5,0.4975000023841858,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.699999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693157970905304,0.0,0.0,0.0
21,5,3,0.5,0.4975000023841858,0.5136439204216003,0.4950721561908722,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5136439204216003,0.4950721561908722,0.5,0.4975000023841858,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6461188793182373,0.0,0.0,0.0
22,4,9,0.5005000233650208,0.4975000023841858,0.5179252624511719,0.4946241080760956,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5179252624511719,0.4946241080760956,0.5005000233650208,0.4975000023841858,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.699999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5931560397148132,0.0,0.0,0.0
23,8,1,0.5005000233650208,0.4975000023841858,0.521778404712677,0.49322086572647095,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521778404712677,0.49322086572647095,0.5005000233650208,0.4975000023841858,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.949999988079071,0.949999988079071,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5445836186408997,0.0,0.0,0.0
24,9,5,0.5005000233650208,0.4975000023841858,0.525246262550354,0.492857962846756,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525246262550354,0.492857962846756,0.5005000233650208,0.4975000023841858,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.949999988079071,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4987715482711792,0.0,0.0,0.0
25,4,10,0.5009999871253967,0.4975000023841858,0.528367280960083,0.49253132939338684,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528367280960083,0.49253132939338684,0.5009999871253967,0.4975000023841858,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45627328753471375,0.0,0.0,0.0
26,2,3,0.5009999871253967,0.49799999594688416,0.5301762819290161,0.4922373592853546,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5301762819290161,0.4922373592853546,0.5009999871253967,0.49799999594688416,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4267914891242981,0.0,0.0,0.0
27,6,1,0.5009999871253967,0.49799999594688416,0.5327043533325195,0.4909728169441223,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5327043533325195,0.4909728169441223,0.5009999871253967,0.49799999594688416,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.8500000238418579,0.75,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3898855745792389,0.0,0.0,0.0
28,0,2,0.5009999871253967,0.49799999594688416,0.5349795818328857,0.49173468351364136,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5349795818328857,0.49173468351364136,0.5009999871253967,0.49799999594688416,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,0.75,0.800000011920929,0.75,0.0,0.0,0.0,0.8500000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3557719886302948,0.0,0.0,0.0
29,5,3,0.5009999871253967,0.49799999594688416,0.5360273122787476,0.49152040481567383,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5360273122787476,0.49152040481567383,0.5009999871253967,0.49799999594688416,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.75,0.800000011920929,0.75,0.0,0.0,0.0,0.8500000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333731085062027,0.0,0.0,0.0
30,0,2,0.5009999871253967,0.49799999594688416,0.5378702878952026,0.4923275411128998,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5378702878952026,0.4923275411128998,0.5009999871253967,0.49799999594688416,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.75,0.800000011920929,0.75,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303951621055603,0.0,0.0,0.0
31,5,3,0.5009999871253967,0.49799999594688416,0.5385289192199707,0.49215394258499146,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385289192199707,0.49215394258499146,0.5009999871253967,0.49799999594688416,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.75,0.800000011920929,0.75,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2858087718486786,0.0,0.0,0.0
32,1,6,0.5009999871253967,0.4975000023841858,0.5400217175483704,0.49199771881103516,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5400217175483704,0.49199771881103516,0.5009999871253967,0.4975000023841858,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.75,0.800000011920929,0.75,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593003213405609,0.0,0.0,0.0
33,0,2,0.5009999871253967,0.4975000023841858,0.5413652062416077,0.4928571283817291,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5413652062416077,0.4928571283817291,0.5009999871253967,0.4975000023841858,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.800000011920929,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23455652594566345,0.0,0.0,0.0
34,5,3,0.5009999871253967,0.4975000023841858,0.5415744185447693,0.49273058772087097,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5415744185447693,0.49273058772087097,0.5009999871253967,0.4975000023841858,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.800000011920929,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2208947092294693,0.0,0.0,0.0
35,5,4,0.5009999871253967,0.4975000023841858,0.5436626672744751,0.4926167130470276,0.9549999833106995,0.9599999785423279,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436626672744751,0.4926167130470276,0.5009999871253967,0.4975000023841858,0.9599999785423279,0.9549999833106995,0.3333333432674408,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.800000011920929,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18843141198158264,0.0,0.0,0.0
