timestamp,act_boss,act_player,b_obs_0,b_obs_1,b_obs_2,b_obs_3,b_obs_4,b_obs_5,b_obs_6,b_obs_7,b_obs_8,b_obs_9,b_obs_10,b_obs_11,b_obs_12,b_obs_13,b_obs_14,b_obs_15,b_obs_16,b_obs_17,b_obs_18,b_obs_19,b_obs_20,b_obs_21,b_obs_22,b_obs_23,b_obs_24,b_obs_25,b_obs_26,b_obs_27,b_obs_28,b_obs_29,b_obs_30,b_obs_31,b_obs_32,p_obs_0,p_obs_1,p_obs_2,p_obs_3,p_obs_4,p_obs_5,p_obs_6,p_obs_7,p_obs_8,p_obs_9,p_obs_10,p_obs_11,p_obs_12,p_obs_13,p_obs_14,p_obs_15,p_obs_16,p_obs_17,p_obs_18,p_obs_19,p_obs_20,p_obs_21,p_obs_22,p_obs_23,p_obs_24,p_obs_25,p_obs_26,p_obs_27,p_obs_28,p_obs_29,p_obs_30,p_obs_31,p_obs_32
0,0,3,0.5,0.5,0.45899999141693115,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4844927191734314,0.0,0.0,0.0,0.45899999141693115,0.5,0.5,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.15000000596046448,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,0,0.5,0.5,0.45899999141693115,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5004926919937134,0.0,0.0,0.0,0.45899999141693115,0.5,0.5,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.15000000596046448,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692272067070007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,2,0.5005000233650208,0.5,0.45899999141693115,0.5009999871253967,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5115998387336731,0.0,0.0,0.0,0.45899999141693115,0.5009999871253967,0.5005000233650208,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.15000000596046448,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7835292816162109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,2,0.5009999871253967,0.5,0.45899999141693115,0.5019999742507935,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5227047204971313,0.0,0.0,0.0,0.45899999141693115,0.5019999742507935,0.5009999871253967,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.15000000596046448,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972119450569153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3,7,0.5005000233650208,0.5,0.45899999141693115,0.5019999742507935,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5435997843742371,0.0,0.0,0.0,0.45899999141693115,0.5019999742507935,0.5005000233650208,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.15000000596046448,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8089397549629211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,5,0.5005000233650208,0.5,0.45899999141693115,0.5019999742507935,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559599757194519,0.0,0.0,0.0,0.45899999141693115,0.5019999742507935,0.5005000233650208,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.15000000596046448,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8206315040588379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,10,9,0.5005000233650208,0.5,0.45899999141693115,0.5019999742507935,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5755996704101562,0.0,0.0,0.0,0.45899999141693115,0.5019999742507935,0.5005000233650208,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.15000000596046448,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8322797417640686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,10,10,0.5005000233650208,0.5,0.45899999141693115,0.5019999742507935,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5915996432304382,0.0,0.0,0.0,0.45899999141693115,0.5019999742507935,0.5005000233650208,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.15000000596046448,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8438746929168701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9,3,0.5005000233650208,0.5,0.4580000042915344,0.5019999742507935,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6075996160507202,0.0,0.0,0.0,0.4580000042915344,0.5019999742507935,0.5005000233650208,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.15000000596046448,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8454290628433228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,9,0.5005000233650208,0.5,0.4580000042915344,0.5019999742507935,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6235995292663574,0.0,0.0,0.0,0.4580000042915344,0.5019999742507935,0.5005000233650208,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.15000000596046448,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8568597435951233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
