timestamp,act_boss,act_player,b_obs_0,b_obs_1,b_obs_2,b_obs_3,b_obs_4,b_obs_5,b_obs_6,b_obs_7,b_obs_8,b_obs_9,b_obs_10,b_obs_11,b_obs_12,b_obs_13,b_obs_14,b_obs_15,b_obs_16,b_obs_17,b_obs_18,b_obs_19,b_obs_20,b_obs_21,b_obs_22,b_obs_23,b_obs_24,b_obs_25,b_obs_26,b_obs_27,b_obs_28,b_obs_29,b_obs_30,b_obs_31,b_obs_32,p_obs_0,p_obs_1,p_obs_2,p_obs_3,p_obs_4,p_obs_5,p_obs_6,p_obs_7,p_obs_8,p_obs_9,p_obs_10,p_obs_11,p_obs_12,p_obs_13,p_obs_14,p_obs_15,p_obs_16,p_obs_17,p_obs_18,p_obs_19,p_obs_20,p_obs_21,p_obs_22,p_obs_23,p_obs_24,p_obs_25,p_obs_26,p_obs_27,p_obs_28,p_obs_29,p_obs_30,p_obs_31,p_obs_32
10,3,3,0.5,0.5,0.46000000834465027,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6542720794677734,0.0,0.0,0.0,0.46000000834465027,0.5,0.5,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857675790786743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,7,0.5,0.5,0.46000000834465027,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8975085020065308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,6,9,0.5,0.5,0.46000000834465027,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9091817140579224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,6,2,0.5,0.5,0.46000000834465027,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9207572340965271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,10,2,0.5,0.5,0.46000000834465027,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9321849942207336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,6,3,0.5,0.5,0.46000000834465027,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9433754682540894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,4,9,0.5005000233650208,0.5,0.46000000834465027,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5005000233650208,0.5,1.0,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9541546702384949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,8,9,0.5005000233650208,0.5,0.46000000834465027,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5005000233650208,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8505476713180542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,5,9,0.5005000233650208,0.5,0.46000000834465027,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5005000233650208,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620724678039551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,5,8,0.5005000233650208,0.5,0.46000000834465027,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5005000233650208,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873508870601654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0,3,0.5005000233650208,0.5,0.46000000834465027,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5005000233650208,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8848305344581604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0,3,0.5005000233650208,0.5,0.46000000834465027,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5005000233650208,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7636911273002625,0.0,0.0,0.0,0.0,0.0,0.0,0.8960000276565552
22,3,2,0.5,0.5,0.46000000834465027,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7755232453346252,0.0,0.0,0.0,0.0,0.0,0.0,0.9069623947143555
23,5,7,0.5,0.5,0.46000000834465027,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787336528301239,0.0,0.0,0.0,0.0,0.0,0.0,0.9176349639892578
24,10,9,0.5,0.5,0.46000000834465027,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7991276383399963,0.0,0.0,0.0,0.0,0.0,0.0,0.9278889894485474
25,0,9,0.5,0.5,0.46000000834465027,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8108925223350525,0.0,0.0,0.0,0.0,0.0,0.0,0.9375180006027222
26,0,2,0.5,0.5,0.46000000834465027,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8226258754730225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,7,3,0.5,0.5,0.46000000834465027,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027,0.5,0.5,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20000000298023224,0.0,0.20000000298023224,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8343210816383362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,3,1,0.49950000643730164,0.5,0.4699999988079071,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699999988079071,0.5,0.49950000643730164,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.30000001192092896,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9398988485336304
29,5,8,0.49950000643730164,0.5,0.4790000021457672,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4790000021457672,0.5,0.49950000643730164,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.44999998807907104,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,3,3,0.49900001287460327,0.5,0.4871000051498413,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4871000051498413,0.5,0.49900001287460327,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.550000011920929,0.8999999761581421,0.8500000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,7,3,0.49900001287460327,0.5,0.49439001083374023,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49439001083374023,0.5,0.49900001287460327,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.6499999761581421,0.949999988079071,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,9,10,0.49900001287460327,0.5,0.5009509921073914,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5009509921073914,0.5,0.49900001287460327,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.6499999761581421,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.0,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,4,9,0.49950000643730164,0.5,0.5068559050559998,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5068559050559998,0.5,0.49950000643730164,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.6499999761581421,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.0,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0,9,0.49950000643730164,0.5,0.5121703147888184,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5121703147888184,0.5,0.49950000643730164,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.6499999761581421,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.0,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,4,3,0.5,0.5,0.5169532895088196,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5169532895088196,0.5,0.5,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6499999761581421,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.0,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,8,3,0.5,0.5,0.5212579369544983,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5212579369544983,0.5,0.5,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.75,0.6499999761581421,0.0,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.0,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,6,1,0.5,0.5,0.5251321792602539,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5251321792602539,0.5,0.5,0.5,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.75,0.6499999761581421,0.0,0.0,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1,1,0.5,0.49950000643730164,0.5286189317703247,0.5,1.0,0.9919999837875366,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286189317703247,0.5,0.5,0.49950000643730164,0.9919999837875366,1.0,0.3333333432674408,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.75,0.6499999761581421,0.0,0.0,0.0,0.949999988079071,0.949999988079071,0.949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
